file	function	option_name	values_seen	branch_evidence_lines	state_mutation	ayanamsa_touchpoint	anchor_id
src/jhora/horoscope/dhasa/graha/shastihayani.py	get_dhasa_bhukthi	seed_star	parameter_only	L109,L145	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/shastihayani.py	get_dhasa_bhukthi	star_position_from_moon	parameter_only	L108,L143	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/shastihayani.py	get_dhasa_bhukthi	use_rasi_bhukthi_variation	parameter_only	L126	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/shastihayani.py	get_dhasa_bhukthi	use_tribhagi_variation	truthy/falsy	L108,L140	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/shattrimsa_sama.py	_antardhasa	antardhasa_option	1,3,4,5,6	L61,L63,L65,L67	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/shattrimsa_sama.py	_dhasa_start	dhasa_starting_planet	1,const._ascendant_symbol	L74,L81,L83,L85,L88,L91,L94,L97,L100,L105	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/shattrimsa_sama.py	_dhasa_start	divisional_chart_factor	parameter_only	L73,L79,L86,L89,L92,L95,L98,L101	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/shattrimsa_sama.py	_dhasa_start	seed_star	parameter_only	L73	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/shattrimsa_sama.py	_dhasa_start	star_position_from_moon	parameter_only	L73	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/shattrimsa_sama.py	_get_dhasa_dict	seed_star	parameter_only	L45	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/shattrimsa_sama.py	_maha_dhasa	seed_star	parameter_only	L58	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/shattrimsa_sama.py	get_dhasa_bhukthi	antardhasa_option	parameter_only	L115,L132	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/shattrimsa_sama.py	get_dhasa_bhukthi	dhasa_starting_planet	parameter_only	L115,L151	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/shattrimsa_sama.py	get_dhasa_bhukthi	divisional_chart_factor	parameter_only	L115,L150	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/shattrimsa_sama.py	get_dhasa_bhukthi	include_antardhasa	truthy/falsy	L114,L156	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/shattrimsa_sama.py	get_dhasa_bhukthi	seed_star	parameter_only	L115,L151	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/shattrimsa_sama.py	get_dhasa_bhukthi	star_position_from_moon	parameter_only	L114,L149	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/shattrimsa_sama.py	get_dhasa_bhukthi	use_rasi_bhukthi_variation	parameter_only	L132	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/shattrimsa_sama.py	get_dhasa_bhukthi	use_tribhagi_variation	truthy/falsy	L114,L146	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/shodasottari.py	_dhasa_start	dhasa_starting_planet	1,const._ascendant_symbol	L59,L65,L67,L69,L72,L75,L78,L81,L84,L89	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/shodasottari.py	_dhasa_start	divisional_chart_factor	parameter_only	L58,L64,L70,L73,L76,L79,L82,L85	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/shodasottari.py	_dhasa_start	seed_star	parameter_only	L58	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/shodasottari.py	_dhasa_start	star_position_from_moon	parameter_only	L58	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/shodasottari.py	_get_dhasa_dict	seed_star	parameter_only	L36	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/shodasottari.py	_maha_dhasa	seed_star	parameter_only	L49	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/shodasottari.py	get_dhasa_bhukthi	antardhasa_option	parameter_only	L115	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/shodasottari.py	get_dhasa_bhukthi	dhasa_starting_planet	parameter_only	L99,L134	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/shodasottari.py	get_dhasa_bhukthi	divisional_chart_factor	parameter_only	L99,L133	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/shodasottari.py	get_dhasa_bhukthi	include_antardhasa	truthy/falsy	L98,L139	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/shodasottari.py	get_dhasa_bhukthi	seed_star	parameter_only	L99,L134	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/shodasottari.py	get_dhasa_bhukthi	star_position_from_moon	parameter_only	L98,L132	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/shodasottari.py	get_dhasa_bhukthi	use_rasi_bhukthi_variation	parameter_only	L115	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/shodasottari.py	get_dhasa_bhukthi	use_tribhagi_variation	truthy/falsy	L98,L129	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/tara.py	_dhasa_start	divisional_chart_factor	parameter_only	L51,L53	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/tara.py	_dhasa_start	star_position_from_moon	parameter_only	L51	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/tara.py	get_dhasa_bhukthi	divisional_chart_factor	parameter_only	L62,L84,L108	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/tara.py	get_dhasa_bhukthi	include_antardasa	truthy/falsy	L63,L113	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/tara.py	get_dhasa_bhukthi	include_antardhasa	parameter_only	L62	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/tara.py	get_dhasa_bhukthi	star_position_from_moon	parameter_only	L107	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/tithi_ashtottari.py	ashtottari_bhukthi	antardhasa_option	1,3,4,5,6	L70,L75,L77,L79	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/tithi_ashtottari.py	get_ashtottari_dhasa_bhukthi	antardhasa_option	parameter_only	L105	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/tithi_ashtottari.py	get_ashtottari_dhasa_bhukthi	include_antardhasa	truthy/falsy	L104,L138	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/tithi_ashtottari.py	get_ashtottari_dhasa_bhukthi	use_tribhagi_variation	truthy/falsy	L104,L128	global_mutation	none	DS900
src/jhora/horoscope/dhasa/graha/tithi_yogini.py	_antardhasa	antardhasa_option	1,3,4,5,6	L57,L59,L61,L63	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/tithi_yogini.py	_get_dhasa_dict	seed_star	parameter_only	L43	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/tithi_yogini.py	get_dhasa_bhukthi	antardhasa_option	parameter_only	L78,L109	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/tithi_yogini.py	get_dhasa_bhukthi	include_antardhasa	truthy/falsy	L77,L108	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/tithi_yogini.py	get_dhasa_bhukthi	use_tribhagi_variation	truthy/falsy	L77,L100	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/vimsottari.py	_vimsottari_bhukti	antardhasa_option	1,3,4,5,6	L105,L109,L111,L113	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/vimsottari.py	get_vimsottari_dhasa_bhukthi	antardhasa_option	parameter_only	L163,L181,L223	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/vimsottari.py	get_vimsottari_dhasa_bhukthi	dhasa_starting_planet	parameter_only	L164,L206	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/vimsottari.py	get_vimsottari_dhasa_bhukthi	divisional_chart_factor	parameter_only	L163,L204,L219	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/vimsottari.py	get_vimsottari_dhasa_bhukthi	include_antardhasa	truthy/falsy	L162,L190,L191,L216	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/vimsottari.py	get_vimsottari_dhasa_bhukthi	seed_star	parameter_only	L163,L205	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/vimsottari.py	get_vimsottari_dhasa_bhukthi	star_position_from_moon	parameter_only	L161,L205	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/vimsottari.py	get_vimsottari_dhasa_bhukthi	use_rasi_bhukthi_variation	truthy/falsy	L162,L181,L217	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/vimsottari.py	get_vimsottari_dhasa_bhukthi	use_tribhagi_variation	truthy/falsy	L161,L198	global_mutation	none	DS900
src/jhora/horoscope/dhasa/graha/vimsottari.py	vimsottari_dasha_start_date	dhasa_starting_planet	1,const._ascendant_symbol	L40,L47,L49,L51,L54,L57,L60,L63,L66,L71	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/vimsottari.py	vimsottari_dasha_start_date	divisional_chart_factor	parameter_only	L39,L46,L52,L55,L58,L61,L64,L67	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/vimsottari.py	vimsottari_dasha_start_date	seed_star	parameter_only	L39	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/vimsottari.py	vimsottari_dasha_start_date	star_position_from_moon	parameter_only	L39	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/vimsottari.py	vimsottari_mahadasa	dhasa_starting_planet	parameter_only	L83,L87	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/vimsottari.py	vimsottari_mahadasa	divisional_chart_factor	parameter_only	L82,L85	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/vimsottari.py	vimsottari_mahadasa	seed_star	parameter_only	L83,L86	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/vimsottari.py	vimsottari_mahadasa	star_position_from_moon	parameter_only	L82,L86	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/yoga_vimsottari.py	_vimsottari_bhukti	antardhasa_option	1,3,4,5,6	L64,L68,L70,L72	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/yoga_vimsottari.py	get_dhasa_bhukthi	antardhasa_option	parameter_only	L121,L157	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/yoga_vimsottari.py	get_dhasa_bhukthi	include_antardhasa	parameter_only	L135,L136	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/yoga_vimsottari.py	get_dhasa_bhukthi	use_tribhagi_variation	truthy/falsy	L121,L142	global_mutation	none	DS900
src/jhora/horoscope/dhasa/graha/yogini.py	_antardhasa	antardhasa_option	1,3,4,5,6	L53,L54,L56,L58	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/yogini.py	_dhasa_start	dhasa_starting_planet	1,const._ascendant_symbol	L64,L70,L72,L74,L77,L80,L83,L86,L89,L94	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/yogini.py	_dhasa_start	divisional_chart_factor	parameter_only	L64,L69,L75,L78,L81,L84,L87,L90	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/yogini.py	_dhasa_start	seed_star	parameter_only	L64	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/yogini.py	_dhasa_start	star_position_from_moon	parameter_only	L64	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/yogini.py	_get_dhasa_dict	seed_star	parameter_only	L38	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/yogini.py	_maha_dhasa	seed_star	parameter_only	L50	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/yogini.py	get_dhasa_bhukthi	antardhasa_option	parameter_only	L105,L116	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/yogini.py	get_dhasa_bhukthi	dhasa_starting_planet	parameter_only	L105,L135	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/yogini.py	get_dhasa_bhukthi	divisional_chart_factor	parameter_only	L104,L133	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/yogini.py	get_dhasa_bhukthi	include_antardhasa	truthy/falsy	L103,L140	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/yogini.py	get_dhasa_bhukthi	seed_star	parameter_only	L105,L134	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/yogini.py	get_dhasa_bhukthi	star_position_from_moon	parameter_only	L104,L134	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/yogini.py	get_dhasa_bhukthi	use_rasi_bhukthi_variation	parameter_only	L116	local_recompute	none	DS900
src/jhora/horoscope/dhasa/graha/yogini.py	get_dhasa_bhukthi	use_tribhagi_variation	truthy/falsy	L103,L130	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/brahma.py	get_dhasa_antardhasa	divisional_chart_factor	parameter_only	L40,L42	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/brahma.py	get_dhasa_antardhasa	include_antardhasa	truthy/falsy	L40,L56	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/chakra.py	get_dhasa_antardhasa	divisional_chart_factor	parameter_only	L67,L71	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/chakra.py	get_dhasa_antardhasa	include_antardhasa	truthy/falsy	L67,L79	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/chara.py	get_dhasa_antardhasa	chara_method	1,2	L228,L238,L241,L242	local_recompute	none	DS19
src/jhora/horoscope/dhasa/raasi/chara.py	get_dhasa_antardhasa	divisional_chart_factor	parameter_only	L227,L234	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/chara.py	get_dhasa_antardhasa	include_antardhasa	truthy/falsy	L227,L245	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/drig.py	drig_dhasa	include_antardhasa	truthy/falsy	L29,L55,L77	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/drig.py	drig_dhasa_bhukthi	divisional_chart_factor	parameter_only	L25,L27	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/drig.py	drig_dhasa_bhukthi	include_antardhasa	parameter_only	L25,L28	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/kalachakra.py	get_dhasa_bhukthi	dhasa_starting_planet	1,const._ascendant_symbol	L115,L138,L140,L142,L145,L148,L151,L154,L157,L162	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/kalachakra.py	get_dhasa_bhukthi	divisional_chart_factor	parameter_only	L115,L137,L143,L146,L149,L152,L155,L158	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/kalachakra.py	get_dhasa_bhukthi	include_antardhasa	parameter_only	L116,L129,L130,L165	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/kalachakra.py	get_dhasa_bhukthi	star_position_from_moon	parameter_only	L116	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/kalachakra.py	kalachakra_dhasa	include_antardhasa	truthy/falsy	L84,L100	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/kendradhi_rasi.py	karaka_kendradhi_rasi_dhasa	divisional_chart_factor	parameter_only	L90,L95	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/kendradhi_rasi.py	karaka_kendradhi_rasi_dhasa	include_antardhasa	truthy/falsy	L90,L116,L137	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/kendradhi_rasi.py	kendradhi_rasi_dhasa	divisional_chart_factor	parameter_only	L28,L30	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/kendradhi_rasi.py	kendradhi_rasi_dhasa	include_antardhasa	truthy/falsy	L28,L53,L74	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/kendradhi_rasi.py	lagna_kendradhi_rasi_dhasa	divisional_chart_factor	parameter_only	L26,L27	none	none	DS900
src/jhora/horoscope/dhasa/raasi/lagnamsaka.py	get_dhasa_antardhasa	divisional_chart_factor	parameter_only	L24,L26,L28	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/lagnamsaka.py	get_dhasa_antardhasa	include_antardhasa	parameter_only	L24,L29	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/mandooka.py	get_dhasa_antardhasa	divisional_chart_factor	parameter_only	L67,L70	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/mandooka.py	get_dhasa_antardhasa	include_antardhasa	truthy/falsy	L67,L96	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/moola.py	moola_dhasa	divisional_chart_factor	parameter_only	L25,L35	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/moola.py	moola_dhasa	include_antardhasa	truthy/falsy	L25,L63,L83	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/narayana.py	_narayana_dhasa_calculation	include_antardhasa	truthy/falsy	L51,L67,L87	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/narayana.py	narayana_dhasa_for_divisional_chart	divisional_chart_factor	1	L106,L107,L122	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/narayana.py	narayana_dhasa_for_divisional_chart	include_antardhasa	parameter_only	L106,L129	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/narayana.py	narayana_dhasa_for_rasi_chart	include_antardhasa	parameter_only	L130,L138	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/narayana.py	varsha_narayana_dhasa_bhukthi	divisional_chart_factor	parameter_only	L161,L166	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/narayana.py	varsha_narayana_dhasa_bhukthi	include_antardhasa	parameter_only	L161,L173	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/navamsa.py	get_dhasa_antardhasa	divisional_chart_factor	parameter_only	L36,L38	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/navamsa.py	get_dhasa_antardhasa	include_antardhasa	truthy/falsy	L36,L52	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/nirayana.py	nirayana_shoola_dhasa	include_antardhasa	truthy/falsy	L28,L63,L85	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/nirayana.py	nirayana_shoola_dhasa_bhukthi	divisional_chart_factor	parameter_only	L24,L26	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/nirayana.py	nirayana_shoola_dhasa_bhukthi	include_antardhasa	parameter_only	L24	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/padhanadhamsa.py	get_dhasa_antardhasa	divisional_chart_factor	parameter_only	L25,L27,L30	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/padhanadhamsa.py	get_dhasa_antardhasa	include_antardhasa	parameter_only	L25,L34,L35	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/paryaaya.py	get_dhasa_antardhasa	divisional_chart_factor	parameter_only	L61,L69	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/paryaaya.py	get_dhasa_antardhasa	include_antardhasa	truthy/falsy	L61,L82	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/paryaaya.py	get_dhasa_antardhasa	use_tribhagi_variation	truthy/falsy	L62,L65	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/sandhya.py	get_dhasa_antardhasa	divisional_chart_factor	parameter_only	L36,L39	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/sandhya.py	get_dhasa_antardhasa	include_antardhasa	truthy/falsy	L37,L45	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/shoola.py	shoola_dhasa	include_antardhasa	truthy/falsy	L28,L58,L80	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/shoola.py	shoola_dhasa_bhukthi	divisional_chart_factor	parameter_only	L24,L26	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/shoola.py	shoola_dhasa_bhukthi	include_antardhasa	parameter_only	L24,L27	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/sthira.py	get_dhasa_antardhasa	divisional_chart_factor	parameter_only	L35,L37	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/sthira.py	get_dhasa_antardhasa	include_antardhasa	truthy/falsy	L35,L47	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/sudasa.py	sudasa_dhasa_bhukthi	divisional_chart_factor	parameter_only	L33,L35,L39	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/sudasa.py	sudasa_dhasa_bhukthi	include_antardhasa	parameter_only	L33,L40	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/sudasa.py	sudasa_dhasa_from_planet_positions	include_antardhasa	truthy/falsy	L41,L77,L99	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/tara_lagna.py	get_dhasa_antardhasa	divisional_chart_factor	parameter_only	L25,L27	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/tara_lagna.py	get_dhasa_antardhasa	include_antardhasa	truthy/falsy	L25,L49	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/trikona.py	get_dhasa_antardhasa	divisional_chart_factor	parameter_only	L27,L29	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/trikona.py	get_dhasa_antardhasa	include_antardasa	parameter_only	L34	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/trikona.py	get_dhasa_antardhasa	include_antardhasa	truthy/falsy	L27,L46	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/varnada.py	get_dhasa_antardhasa	divisional_chart_factor	parameter_only	L27,L29,L32,L33	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/varnada.py	get_dhasa_antardhasa	include_antardhasa	truthy/falsy	L27,L44	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/yogardha.py	get_dhasa_antardhasa	divisional_chart_factor	parameter_only	L28,L30	local_recompute	none	DS900
src/jhora/horoscope/dhasa/raasi/yogardha.py	get_dhasa_antardhasa	include_antardhasa	truthy/falsy	L28,L42	local_recompute	none	DS900
src/jhora/horoscope/dhasa/sudharsana_chakra.py	sudharsana_chakra_dhasa_for_divisional_chart	divisional_chart_factor	parameter_only	L42,L60	local_recompute	none	DS900
src/jhora/horoscope/dhasa/sudharsana_chakra.py	sudharshana_chakra_chart	divisional_chart_factor	parameter_only	L24,L26	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_aayu_dhasa_bhukthi	include_antardhasa	parameter_only	L1152	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_annual_dhasa_bhukthi	divisional_chart_factor	parameter_only	L1073,L1074,L1075,L1076	local_recompute	none	DS25
src/jhora/horoscope/main.py	Horoscope._get_arudha_padhas	divisional_chart_factor	parameter_only	L1023,L1028	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_brahma_dhasa	divisional_chart_factor	parameter_only	L1487,L1489	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_buddhi_gathi_dhasa_bhukthi	include_antardhasa	parameter_only	L1240	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_chakra_dhasa	divisional_chart_factor	parameter_only	L1178,L1180	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_chakra_dhasa	include_antardhasa	parameter_only	L1180	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_chara_dhasa	chara_method	parameter_only	L1433	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_chara_dhasa	divisional_chart_factor	parameter_only	L1431,L1433	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_chaturaaseeti_sama_dhasa_bhukthi	include_antardhasa	parameter_only	L1320	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_drig_dhasa	divisional_chart_factor	parameter_only	L1395	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_dwadasottari_dhasa_bhukthi	include_antardhasa	parameter_only	L1280	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_dwisatpathi_dhasa_bhukthi	include_antardhasa	parameter_only	L1290	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_kaala_dhasa_bhukthi	include_antardhasa	parameter_only	L1172	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_kalachakra_dhasa	divisional_chart_factor	parameter_only	L1543,L1546	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_karaka_dhasa_bhukthi	include_antardhasa	parameter_only	L1130	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_karana_chaturaaseeti_sama_dhasa_bhukthi	include_antardhasa	parameter_only	L1330	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_kendraadhi_karaka_dhasa	divisional_chart_factor	parameter_only	L1422,L1424	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_kendraadhi_rasi_dhasa	divisional_chart_factor	parameter_only	L1377,L1379	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_lagnamsaka_dhasa	divisional_chart_factor	parameter_only	L1442,L1444	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_mandooka_dhasa	divisional_chart_factor	parameter_only	L1460,L1462	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_naisargika_dhasa_bhukthi	include_antardhasa	parameter_only	L1141	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_narayana_dhasa	divisional_chart_factor	parameter_only	L1368	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_narayana_dhasa	include_antardhasa	parameter_only	L1370	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_navamsa_dhasa	divisional_chart_factor	parameter_only	L1514,L1516	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_nirayana_dhasa	divisional_chart_factor	parameter_only	L1404	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_padhanadhamsa_dhasa	divisional_chart_factor	parameter_only	L1451,L1453	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_panchottari_dhasa_bhukthi	include_antardhasa	parameter_only	L1300	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_paryaaya_dhasa	divisional_chart_factor	parameter_only	L1523,L1525	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_patyatini_dhasa_bhukthi	divisional_chart_factor	parameter_only	L1096,L1099	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_sandhya_panchaka_dhasa	divisional_chart_factor	parameter_only	L1186,L1188	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_saptharishi_nakshathra_dhasa_bhukthi	include_antardhasa	parameter_only	L1360	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_satabdika_dhasa_bhukthi	include_antardhasa	parameter_only	L1310	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_shashtisama_dhasa_bhukthi	include_antardhasa	parameter_only	L1340	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_shattrimsa_sama_dhasa_bhukthi	include_antardhasa	parameter_only	L1350	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_shodasottari_dhasa_bhukthi	include_antardhasa	parameter_only	L1270	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_shoola_dhasa	divisional_chart_factor	parameter_only	L1413	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_sphuta	divisional_chart_factor	parameter_only	L974,L980	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_sthira_dhasa	divisional_chart_factor	parameter_only	L1469,L1471	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_sudasa_dhasa	divisional_chart_factor	parameter_only	L1386	local_recompute	none	DS900
